5.736    3243|3529|3911|4034|3953|3613|3145|2452|1486|531| 519|1558|2474|3233|3657|3919|4001|3832|3626|3279|
5.756    3468|3866|4108|4186|4197|3840|3403|2582|1662|550| 572|1618|2567|3165|3923|4143|4247|4031|3818|3308|
5.775    3521|3844|4207|4429|4317|3907|3384|2620|1706|585| 605|1585|2652|3463|3981|4356|4298|4287|4039|3491|
5.795    3595|4006|4287|4568|4524|4165|3543|2685|1715|603| 632|1722|2694|3481|4102|4517|4503|4447|4098|3632|
5.814    3882|4250|4598|4813|4606|4376|3675|2901|1791|581| 560|1847|2777|3792|4371|4596|4715|4691|4381|3864|
5.834    3976|4531|4836|4990|4798|4434|3846|3015|1869|618| 693|1847|2876|3876|4468|4713|4898|4784|4335|4004|
5.853    4066|4686|5074|5158|4872|4575|4038|3128|1893|603| 646|1920|3123|4009|4683|5110|5121|4923|4541|4246|
5.873    4253|4748|5317|5329|5305|4750|4149|3124|2020|675| 654|1992|3236|4102|4832|5247|5312|5195|4753|4379|
5.892    4442|4937|5397|5461|5428|5229|4378|3349|2181|720| 742|2017|3361|4405|5036|5322|5528|5460|5178|4487|
5.912    4748|5374|5666|5867|5807|5062|4508|3399|2130|737| 749|2155|3475|4545|5344|5790|5688|5568|5153|4548|
5.931    4853|5330|5903|5927|5920|5483|4538|3606|2403|762| 747|2295|3657|4734|5443|5998|6117|5764|5445|4755|
5.951    5127|5625|6142|6229|6233|5605|4861|3762|2405|800| 796|2420|3798|4813|5745|6268|6261|6063|5593|4985|
5.971    5395|5990|6214|6594|6429|5850|5112|3903|2513|837| 914|2521|4066|5148|5930|6313|6364|6355|5862|5230|
5.990    5440|6183|6423|6824|6635|6095|5314|3960|2652|899| 901|2594|4141|5326|6059|6637|6861|6680|6115|5488|
6.010    5771|6277|6734|7027|6844|6410|5431|4138|2594|923| 936|2631|4238|5476|6454|6905|7106|6793|6377|5552|
6.029    5870|6625|7077|7311|7370|6827|5637|4414|2759|886| 981|2825|4422|5653|6727|7330|7170|7040|6588|5783|
6.049    6239|6717|7406|7418|7560|6986|5944|4421|2935|993| 988|2887|4634|5929|6956|7532|7701|7655|6843|6106|
6.068    6374|7096|7806|7855|7795|7131|6297|4817|3048|1097| 1022|2996|4685|6097|7080|7728|7969|7630|7223|6555|
6.088    6629|7497|8144|8192|8141|7483|6382|5056|3130|1095| 1021|3001|4972|6473|7335|8104|8304|8029|7529|6636|
6.107    6904|7627|8337|8529|8423|7856|6904|5180|3188|1093| 1104|3189|5131|6630|7805|8060|8438|8358|7766|6993|
6.127    7228|8203|8760|8874|8743|7977|6838|5335|3404|1180| 1078|3433|5466|6831|8115|8871|8988|8706|8042|7237|
6.146    7510|8400|9111|9258|9120|8468|7144|5543|3479|1201| 1179|3552|5587|7266|8360|9074|9256|8967|8340|7713|
6.166    7892|8799|9544|9740|9366|8733|7555|5788|3664|1257| 1214|3593|5771|7441|8833|9594|9705|9352|8845|8095|
6.186    8202|8887|9695|10064|9938|9122|7796|5894|3680|1286| 1255|3754|6140|7891|9152|9768|10086|9881|9144|8248|
6.205    8442|9420|10187|10454|10382|9387|8185|6200|3942|1363| 1332|3990|6187|8071|9612|10260|10424|10426|9450|8527|
6.225    8828|9808|10540|11058|10797|9854|8333|6516|4156|1395| 1401|4001|6422|8222|9600|10623|11128|10725|9738|9034|
6.244    9411|10241|11111|11296|11151|10278|8671|6617|4224|1445| 1429|4176|6726|8751|10180|11222|11392|11210|10346|9343|

6.264    9752|10857|11493|11774|11731|10505|9160|7005|4351|1513| 1568|4474|6912|9237|10648|11597|12000|11360|10699|9672|

6.283    9962|11297|12100|12165|11924|11053|9481|7251|4600|1590| 1551|4583|7304|9408|11144|12120|12463|11929|11198|10184
|
6.303    10356|11607|12348|12766|12386|11492|9963|7534|4912|1621| 1662|4834|7570|9944|11557|12514|12801|12595|11481|1062
0|
6.322    10872|12084|12947|13165|13056|12012|10246|7789|4899|1729| 1704|4887|7789|10318|11928|12865|13180|12978|12004|10
989|
6.342    11385|12703|13376|13688|13383|12451|10479|8159|5136|1779| 1740|5216|8126|10644|12403|13504|13997|13417|12416|11
464|
6.361    11755|13067|13739|14384|13954|12898|10975|8527|5407|1833| 1842|5378|8501|11134|13079|14097|14428|13951|12972|11
780|
6.381    12218|13595|14397|14964|14685|13209|11499|8911|5493|1944| 1957|5719|8903|11414|13481|14601|15149|14673|13889|12
398|
6.400    12790|14447|15187|15655|15222|13987|12179|9145|5844|2069| 1959|5913|9270|12035|13983|15317|15423|15107|14255|12
892|
6.420    13329|14822|15868|16017|16068|14700|12488|9526|5958|2055| 2046|6141|9535|12356|14707|15902|16094|15834|14765|13
210|
6.440    13993|15469|16471|16944|16669|15032|12984|9993|6129|2077| 2102|6376|9867|13104|15128|16445|17044|16664|15331|13
968|
6.459    14681|16093|17225|17829|17147|15835|13656|10325|6487|2285| 2254|6526|10319|13442|15468|17212|17586|17071|16142|
14405|
6.479    14995|16523|17881|18328|17612|16075|13835|10930|6840|2343| 2213|6856|10648|14057|16287|17677|18297|17949|16553|
14837|
6.498    15565|17325|18496|18918|18741|17105|14641|11285|7047|2431| 2380|6982|11307|14776|17078|18401|18939|18488|17249|
15789|
6.518    16406|18162|19201|19723|19391|17856|15460|11762|7376|2487| 2497|7408|11486|15134|17872|19364|19719|19562|18046|
16512|
6.537    17085|18768|19744|20404|19802|18642|15797|12273|7627|2581| 2558|7547|12076|16101|18416|20204|20524|19955|18836|
17177|
6.557    17503|19647|21034|21400|21169|19199|16512|12775|7928|2706| 2647|8050|12723|16303|19279|20938|21262|21087|19559|
17697|
6.576    18605|20716|21578|22048|21791|20126|17038|13200|8323|2817| 2827|8564|13110|16987|20338|21714|22245|21636|20108|
18631|
6.596    19356|21045|22790|23094|22640|20722|17785|13758|8655|2971| 2967|8544|13728|17755|20795|22675|23024|22687|21226|
19125|
6.615    20164|22263|23417|24225|23530|21765|18432|14240|8888|3017| 3093|8936|14254|18425|21473|23465|23956|23565|21812|
19955|
6.635    20964|22909|24345|24967|24337|22706|18957|14759|9228|3182| 3196|9303|14801|19176|22722|24416|24911|24513|22969|
20933|
6.655    21484|24197|25303|25842|25295|23415|19990|15238|9651|3373| 3229|9711|15335|20064|23218|25473|26105|25430|24104|
21764|
6.674    22541|24954|26451|26989|26355|24595|20884|15870|9993|3422| 3423|9929|15829|21095|24483|26318|26777|26526|25100|
22787|
6.694    23448|25781|27821|28249|27513|25130|21663|16808|10200|3466| 3406|10341|16671|21657|25481|27685|28030|27465|2574
8|23618|
6.713    24610|27044|28765|29246|28658|26153|22530|17174|10761|3766| 3703|10868|17472|22471|26668|28731|29364|28982|2707
6|24433|
6.733    25505|28144|29438|30521|30196|27559|23141|17967|11359|3844| 3801|11276|18102|23309|27508|29981|30539|30169|2788
1|25469|
6.752    26443|29357|30813|31943|31282|28577|24393|18782|11837|3937| 4006|11731|18694|24430|29030|30987|32051|30969|2912
4|26720|
6.772    27499|30573|32644|33045|32226|29651|25346|19291|12346|4295| 4181|12261|19448|25334|29664|32076|33011|32344|3037
5|27798|
6.791    28549|31883|33873|34703|33225|30726|26374|20201|12689|4312| 4331|12847|20319|26414|31107|33578|34382|34172|3191
3|29175|
6.811    29834|33189|35405|35749|34902|32175|27353|20849|13413|4481| 4481|13216|21036|27388|31925|34789|35924|35037|3291
6|29833|
6.830    31034|34621|36679|37275|35984|33482|28537|21512|13720|4621| 4671|13556|21905|28412|33109|36196|37393|36198|3465
4|30786|
6.850    32560|35872|38401|38857|37806|34897|29997|22830|14540|4881| 4803|14199|22718|29777|34686|37821|38861|37691|3574
6|32427|
6.870    33856|37593|39816|40304|39612|35995|30766|23659|15052|5032| 4942|14926|23622|30871|35979|39500|40443|39675|3744
7|33784|
6.889    34979|39020|41167|42283|40826|37529|32093|24711|15482|5239| 5363|15330|24589|31938|37334|41188|41890|41222|3867
6|35041|
6.909    37196|40271|42631|43577|42379|39356|33400|25532|16048|5349| 5423|16023|25495|33419|39319|42381|43577|43140|4013
1|36587|
6.928    38075|41899|44645|45406|44379|40693|34467|26819|16706|5730| 5868|16556|26530|34915|40666|44254|45631|44758|4193
8|38028|
6.948    39766|43432|46746|47693|46160|41949|35885|28013|17047|5925| 5911|17335|27463|35954|41911|46119|47412|46398|4414
2|39819|
6.967    41243|45112|48425|49147|47841|43827|37572|28693|18015|6180| 6030|17902|28705|37108|43945|47906|48897|48412|4538
0|41651|
6.987    42484|47207|50142|51111|49529|46022|38993|30104|18768|6372| 6502|18780|29847|39082|45973|50056|51537|50399|4747
2|43086|
7.006    45137|49284|52414|53279|51938|47598|40448|30952|19352|6614| 6588|19618|30957|40502|47807|51865|53282|51986|4950
9|44621|
7.026    47109|51593|54970|55317|53425|49291|42059|32098|20242|6952| 7088|20474|32540|42430|49693|54093|55497|54228|5166
5|46528|
7.045    48474|53215|56825|58128|56407|51585|43813|33769|21257|7172| 7191|20809|33600|43977|51293|56071|57654|57004|5343
0|48620|
7.065    50462|55941|59551|60044|58386|53697|45104|34939|21850|7562| 7441|22033|35128|45744|53689|58785|59946|58960|5575
0|50583|
7.085    52893|58273|61363|62514|60752|55710|47034|36341|22886|7821| 7956|23006|36621|47345|55472|60826|62606|61254|5736
2|52946|
7.104    54922|60721|64106|64996|63007|57449|49577|37573|23605|8110| 8025|23497|38002|49767|58137|63332|65417|63962|6039
6|55045|
7.124    57133|62820|66653|67425|65720|60416|51618|39245|24321|8386| 8422|24973|39350|51343|60035|65967|67782|66398|6275
6|57450|
7.143    59590|65707|70006|70333|68435|62820|53476|40919|25867|8763| 8678|26014|40962|53013|63071|68162|69730|69401|6496
0|59687|
7.163    62025|67653|72234|73157|71125|65309|55584|42468|27180|8984| 9081|26727|42695|55861|65460|71226|73021|71677|6842
2|61694|
7.182    64559|70537|74751|76281|73750|68216|58120|44050|27784|9557| 9430|28077|44225|58103|67878|74095|76364|74966|7065
6|64232|
7.202    66805|73507|77796|79212|77037|70104|60837|46213|28909|9801| 9922|28994|45984|59943|70787|77206|79268|77908|7328
3|66896|
7.221    69331|76971|81398|82321|79845|73144|62555|48002|29805|10214| 10096|29678|48028|62504|73451|79850|82719|81146|77
147|69752|
7.241    72879|79877|84122|85782|83380|76008|64763|49829|31157|10526| 10930|31328|50054|65291|76666|83041|85851|84406|80
054|72750|
7.260    75681|83152|87764|89776|86205|79517|67436|51564|32474|11017| 11080|32299|52062|67824|79206|86547|89558|88352|83
029|75352|
7.280    79155|86371|91488|92996|90114|82432|70171|54104|34115|11412| 11572|33600|53799|70112|82804|89936|93046|91813|86
997|78676|
7.299    81456|90384|95773|97071|93709|85798|73268|56263|34999|11855| 12125|35334|55534|73895|85992|93554|96885|95525|90
341|82634|
7.319    85342|93361|99712|101019|97976|89407|76463|58008|36551|12318| 12585|36412|58317|76337|89869|97180|100875|98736|
93747|85376|
7.339    88817|96958|102782|104292|101745|93174|79068|60389|37794|13102| 13104|37861|60746|79559|92926|101539|104501|103
816|97635|89139|
7.358    92192|101770|107553|108603|106094|96786|82546|63434|39233|13569| 13370|39282|63310|82011|96534|105827|108906|10
7828|101599|92813|
7.378    97131|105336|111990|113704|109252|100712|85836|65689|41028|14131| 13934|41313|65411|85372|100702|109461|113486|
111229|105580|96709|
7.397    100217|110203|116288|117677|114138|104785|89014|68182|42740|14803| 14673|42869|68184|89140|104503|114440|118189
|116614|109918|100924|
7.417    104291|115025|121270|123245|119561|108779|93503|70494|44561|15211| 15442|44416|71480|93142|108751|118880|122689
|120696|114708|104254|
7.436    108806|119554|125999|127692|123697|113250|96750|73605|46158|15985| 15725|46179|74446|96047|113266|123783|127208
|126289|119425|108219|
7.456    113291|124451|131201|133257|128758|117774|99991|76030|48014|16394| 16333|48349|76133|100489|116996|128632|13298
7|130668|124002|112826|
7.475    117922|129554|137112|138511|133619|123033|104512|79277|49904|17389| 17183|50108|79763|104762|121990|134074|1388
25|136395|129838|118103|
7.495    122989|134498|142106|144010|139672|126698|108447|83439|51988|17596| 17778|51586|82832|109082|127550|139386|1444
27|141974|134208|122889|
7.514    127821|140323|148016|149912|145493|133306|113191|86457|53981|18411| 18608|53774|86450|113268|133199|145117|1493
64|148124|139950|127365|
7.534    132537|144969|153913|156143|150677|137838|117851|90105|56064|19103| 19342|56327|89306|117384|138996|151284|1554
93|154473|145123|132966|
7.554    138782|151590|160183|162597|157526|144060|123085|93427|58621|19986| 20157|58681|93524|122402|143430|157566|1617
49|160273|152338|138557|
7.573    144392|157682|166988|168516|163467|149495|127313|96565|61149|20952| 20815|61062|97133|127374|149259|162930|1690
44|167019|157857|144358|
7.593    150814|164848|172692|175338|169661|155370|132110|101187|62883|21820| 21501|63454|101205|132136|154571|169184|17
5963|173730|164652|150286|
7.612    156863|171378|179709|183098|176682|161380|137150|105126|66056|22658| 22351|65818|104238|136723|161367|177154|18
3214|180019|170696|156460|
7.632    163354|177806|188028|190323|184229|168183|143356|109367|68306|23246| 23387|68577|108730|142921|167949|184454|19
0176|187784|178293|163150|
7.651    169376|185507|195611|198172|190897|174825|148775|113911|71414|24219| 24151|71367|113509|148691|175494|191335|19
8378|195386|185678|169538|
7.671    176085|192962|203767|205708|199418|182397|154386|118212|74163|25671| 25242|73698|118265|154637|182445|199664|20
5401|202925|192494|176638|
7.690    184238|201519|211181|213728|207119|189482|160528|122817|76789|26002| 26322|77060|122256|160610|188988|206707|21
5235|212138|200731|183339|
7.710    191753|208890|220465|222416|215036|197026|167034|127758|80061|27187| 27478|79888|127692|167593|197081|215049|22
2641|219602|208947|191232|
7.729    199966|217287|229223|232394|224528|204550|173907|133198|83576|28532| 28391|83463|132973|174561|204463|224069|23
1773|229427|217585|199600|
7.749    208084|225649|237869|241643|233175|213196|181719|138082|86978|29532| 29632|86687|138013|180695|212807|234030|24
1014|238610|226804|207222|
7.769    215380|236133|247389|251533|242859|221115|188514|143431|90132|30765| 30814|90128|143791|188801|221302|242342|25
1700|248459|236043|216115|
7.788    225644|245185|258757|261165|252117|230324|195558|149017|93618|32049| 31790|93847|149451|195597|230792|252413|26
2685|259776|245640|224474|
7.808    234693|255405|269291|271971|262364|240385|203976|156066|97912|33401| 33283|98047|155062|204409|239839|262546|27
2007|268997|255462|234647|
